sample_id,true_label,target_class,direction,budget,operator,full_logit,perturbed_logit,Q,logmel_target_NRMSE,stft_magnitude_target_NRMSE,waveform_gap_vs_OP,magnitude_gap_vs_OP,logmel_gap_vs_OP,phase_gap_vs_original_rad,gl_random_seed
9,1,0,IN,0.2,GL_RAND64,0.04733763635158539,0.0490746945142746,0.001737058162689209,0.06400549411773682,0.061642225831747055,1.4242240190505981,0.18345855176448822,0.09249743819236755,1.5720114707946777,51.0
9,1,0,IN,0.4,OP,0.0478283166885376,0.049884214997291565,0.0020558983087539673,0.09881942719221115,0.1817447990179062,0.0,0.0,0.0,0.0,
9,1,0,IN,0.4,GL_ORIG64,0.047407522797584534,0.04968361556529999,0.002276092767715454,0.053866706788539886,0.05547492578625679,0.495692640542984,0.1692829579114914,0.0866822898387909,0.6622527837753296,
9,1,0,IN,0.4,GL_RAND64,0.04733763635158539,0.04964657127857208,0.0023089349269866943,0.05487297475337982,0.05719180777668953,1.425657868385315,0.17871850728988647,0.09030517190694809,1.5697269439697266,51.0
9,1,0,IN,0.6,OP,0.0478283166885376,0.05004735291004181,0.0022190362215042114,0.09823355078697205,0.17946748435497284,0.0,0.0,0.0,0.0,
9,1,0,IN,0.6,GL_ORIG64,0.047407522797584534,0.0498446524143219,0.0024371296167373657,0.05419723317027092,0.05248681828379631,0.490997314453125,0.16815121471881866,0.08594730496406555,0.6589990854263306,
9,1,0,IN,0.6,GL_RAND64,0.04733763635158539,0.04980593919754028,0.002468302845954895,0.055319879204034805,0.05503615364432335,1.4247299432754517,0.17753510177135468,0.08961884677410126,1.570304274559021,51.0
9,1,0,IN,0.8,OP,0.0478283166885376,0.050350457429885864,0.0025221407413482666,0.09758614748716354,0.1776401549577713,0.0,0.0,0.0,0.0,
9,1,0,IN,0.8,GL_ORIG64,0.047407522797584534,0.05008724331855774,0.0026797205209732056,0.05549563840031624,0.049059562385082245,0.48859715461730957,0.16760775446891785,0.08325784653425217,0.6049676537513733,
9,1,0,IN,0.8,GL_RAND64,0.04733763635158539,0.05003781616687775,0.0027001798152923584,0.05797126889228821,0.05336904525756836,1.4255543947219849,0.17660076916217804,0.08573520183563232,1.5708448886871338,51.0
10,0,0,OUT,0.1,OP,0.002234324812889099,0.002337843179702759,-0.00010351836681365967,0.36257317662239075,0.27185341715812683,0.0,0.0,0.0,0.0,
10,0,0,OUT,0.1,GL_ORIG64,-0.005141645669937134,-0.00500132143497467,-0.00014032423496246338,0.4236551821231842,0.08373144268989563,0.5984057188034058,0.2589433789253235,0.1042892262339592,0.674656093120575,
10,0,0,OUT,0.1,GL_RAND64,-0.005632907152175903,-0.0054623037576675415,-0.00017060339450836182,0.4237781763076782,0.0872269794344902,1.4425623416900635,0.26723822951316833,0.10736846923828125,1.573891520500183,52.0
10,0,0,OUT,0.2,OP,0.002234324812889099,0.0019323676824569702,0.0003019571304321289,0.3634783923625946,0.2719477415084839,0.0,0.0,0.0,0.0,
10,0,0,OUT,0.2,GL_ORIG64,-0.005141645669937134,-0.0053494274616241455,0.00020778179168701172,0.42454952001571655,0.08374785631895065,0.5985764265060425,0.2590426206588745,0.10464093834161758,0.6958212852478027,
10,0,0,OUT,0.2,GL_RAND64,-0.005632907152175903,-0.0057891905307769775,0.00015628337860107422,0.42462316155433655,0.08724824339151382,1.4424461126327515,0.267334520816803,0.10770757496356964,1.575963020324707,52.0
10,0,0,OUT,0.4,OP,0.002234324812889099,0.0015631169080734253,0.0006712079048156738,0.36379197239875793,0.27196380496025085,0.0,0.0,0.0,0.0,
10,0,0,OUT,0.4,GL_ORIG64,-0.005141645669937134,-0.00571519136428833,0.0005735456943511963,0.42486315965652466,0.08375726640224457,0.5986189842224121,0.25905728340148926,0.10464580357074738,0.7045920491218567,
10,0,0,OUT,0.4,GL_RAND64,-0.005632907152175903,-0.0061460137367248535,0.0005131065845489502,0.4249368906021118,0.08725275099277496,1.4424630403518677,0.2673501968383789,0.10771449655294418,1.5765254497528076,52.0
10,0,0,OUT,0.6,OP,0.002234324812889099,0.0020361095666885376,0.00019821524620056152,0.3682021200656891,0.27221670746803284,0.0,0.0,0.0,0.0,
10,0,0,OUT,0.6,GL_ORIG64,-0.005141645669937134,-0.005147799849510193,6.154179573059082e-06,0.42967647314071655,0.08387365937232971,0.5992887616157532,0.25933992862701416,0.10506045073270798,0.7208011150360107,
10,0,0,OUT,0.6,GL_RAND64,-0.005632907152175903,-0.0055693089962005615,-6.35981559753418e-05,0.4297776520252228,0.08749967813491821,1.4424169063568115,0.2675686180591583,0.10818275064229965,1.574279546737671,52.0
10,0,0,OUT,0.8,OP,0.002234324812889099,0.003703504800796509,-0.0014691799879074097,0.3714979887008667,0.2728484570980072,0.0,0.0,0.0,0.0,
10,0,0,OUT,0.8,GL_ORIG64,-0.005141645669937134,-0.0030647367238998413,-0.0020769089460372925,0.43259337544441223,0.08362044394016266,0.5988100171089172,0.26016905903816223,0.10603226721286774,0.6775314211845398,
10,0,0,OUT,0.8,GL_RAND64,-0.005632907152175903,-0.0034765303134918213,-0.002156376838684082,0.4327705502510071,0.08753708750009537,1.4399688243865967,0.26828476786613464,0.10927091538906097,1.5757545232772827,52.0
10,0,0,IN,0.1,OP,0.002234324812889099,0.04846075177192688,0.04622642695903778,0.622119128704071,0.4194626808166504,0.0,0.0,0.0,0.0,
10,0,0,IN,0.1,GL_ORIG64,-0.005141645669937134,0.048203468322753906,0.05334511399269104,0.6501466035842896,0.12298569083213806,0.9070969820022583,0.44906654953956604,0.2778531610965729,0.6611878275871277,
10,0,0,IN,0.1,GL_RAND64,-0.005632907152175903,0.04817597568035126,0.05380888283252716,0.6912792325019836,0.18035483360290527,1.0867278575897217,0.40529531240463257,0.3070438802242279,1.5756824016571045,52.0
10,0,0,IN,0.2,OP,0.002234324812889099,0.04921594262123108,0.04698161780834198,0.5712171792984009,0.3817700147628784,0.0,0.0,0.0,0.0,
10,0,0,IN,0.2,GL_ORIG64,-0.005141645669937134,0.04891490936279297,0.0540565550327301,0.5976532697677612,0.12107329815626144,0.8010908961296082,0.38849812746047974,0.2388785481452942,0.6842225193977356,
10,0,0,IN,0.2,GL_RAND64,-0.005632907152175903,0.04888996481895447,0.05452287197113037,0.6334202289581299,0.1639668196439743,1.263989806175232,0.35809051990509033,0.26545217633247375,1.574603796005249,52.0
10,0,0,IN,0.4,OP,0.002234324812889099,0.04969187080860138,0.04745754599571228,0.557649552822113,0.37257808446884155,0.0,0.0,0.0,0.0,
10,0,0,IN,0.4,GL_ORIG64,-0.005141645669937134,0.04942597448825836,0.054567620158195496,0.5820779204368591,0.11761893332004547,0.7778546810150146,0.37661978602409363,0.23661722242832184,0.6888707876205444,
10,0,0,IN,0.4,GL_RAND64,-0.005632907152175903,0.04940040409564972,0.05503331124782562,0.6168131232261658,0.15891654789447784,1.2765408754348755,0.34831199049949646,0.2624351978302002,1.5754456520080566,52.0
10,0,0,IN,0.6,OP,0.002234324812889099,0.05017419159412384,0.04793986678123474,0.4592568874359131,0.31686049699783325,0.0,0.0,0.0,0.0,
10,0,0,IN,0.6,GL_ORIG64,-0.005141645669937134,0.049809932708740234,0.05495157837867737,0.47592005133628845,0.11503859609365463,0.6391918659210205,0.29925036430358887,0.18804696202278137,0.6940792798995972,
10,0,0,IN,0.6,GL_RAND64,-0.005632907152175903,0.04976780712604523,0.05540071427822113,0.4979138672351837,0.14442573487758636,1.32135009765625,0.28017956018447876,0.20544248819351196,1.5757651329040527,52.0
10,0,0,IN,0.8,OP,0.002234324812889099,0.04822945594787598,0.04599513113498688,0.37342220544815063,0.26134756207466125,0.0,0.0,0.0,0.0,
10,0,0,IN,0.8,GL_ORIG64,-0.005141645669937134,0.04747764766216278,0.052619293332099915,0.4044030010700226,0.10608843713998795,0.5958394408226013,0.23337264358997345,0.13997124135494232,0.6430397629737854,
10,0,0,IN,0.8,GL_RAND64,-0.005632907152175903,0.04747001826763153,0.053102925419807434,0.4088245630264282,0.1066790223121643,1.5127910375595093,0.23874998092651367,0.15332341194152832,1.5767672061920166,52.0
11,1,0,OUT,0.1,OP,-0.00022909045219421387,0.0002637207508087158,-0.0004928112030029297,0.41440173983573914,0.2868954837322235,0.0,0.0,0.0,0.0,
11,1,0,OUT,0.1,GL_ORIG64,-0.005549639463424683,-0.004959762096405029,-0.0005898773670196533,0.4667661786079407,0.06166180968284607,0.5968508720397949,0.28975701332092285,0.09322122484445572,0.6787331700325012,
11,1,0,OUT,0.1,GL_RAND64,-0.0058467090129852295,-0.005253791809082031,-0.0005929172039031982,0.46773189306259155,0.06655997037887573,1.4698480367660522,0.2939383387565613,0.09628734737634659,1.5771273374557495,53.0
11,1,0,OUT,0.2,OP,-0.00022909045219421387,0.00017124414443969727,-0.00040033459663391113,0.4144112765789032,0.2869011461734772,0.0,0.0,0.0,0.0,
11,1,0,OUT,0.2,GL_ORIG64,-0.005549639463424683,-0.0050377994775772095,-0.0005118399858474731,0.4667762815952301,0.06166284903883934,0.5968607664108276,0.28976333141326904,0.09322336316108704,0.6868343353271484,
11,1,0,OUT,0.2,GL_RAND64,-0.0058467090129852295,-0.0053263455629348755,-0.000520363450050354,0.46774202585220337,0.0665607750415802,1.4698513746261597,0.2939445674419403,0.09628946334123611,1.576203465461731,53.0
11,1,0,OUT,0.4,OP,-0.00022909045219421387,4.649162292480469e-06,-0.00023373961448669434,0.41586869955062866,0.2869296073913574,0.0,0.0,0.0,0.0,
11,1,0,OUT,0.4,GL_ORIG64,-0.005549639463424683,-0.0050918906927108765,-0.00045774877071380615,0.4682949483394623,0.06167714297771454,0.596881628036499,0.28979095816612244,0.09317623823881149,0.718239426612854,
11,1,0,OUT,0.4,GL_RAND64,-0.0058467090129852295,-0.005384132266044617,-0.0004625767469406128,0.4692712128162384,0.06657035648822784,1.4698646068572998,0.29396870732307434,0.09625089168548584,1.574772834777832,53.0
11,1,0,OUT,0.6,OP,-0.00022909045219421387,-0.00013788044452667236,-9.12100076675415e-05,0.41626232862472534,0.28695499897003174,0.0,0.0,0.0,0.0,
11,1,0,OUT,0.6,GL_ORIG64,-0.005549639463424683,-0.005164742469787598,-0.00038489699363708496,0.4686872363090515,0.06170210614800453,0.5969223976135254,0.28981074690818787,0.09323328733444214,0.7071375250816345,
11,1,0,OUT,0.6,GL_RAND64,-0.0058467090129852295,-0.005451217293739319,-0.00039549171924591064,0.46966609358787537,0.0665949210524559,1.469821572303772,0.29398971796035767,0.09632577747106552,1.5744868516921997,53.0
11,1,0,OUT,0.8,OP,-0.00022909045219421387,0.00545172393321991,-0.0056808143854141235,0.4165531396865845,0.28125858306884766,0.0,0.0,0.0,0.0,
11,1,0,OUT,0.8,GL_ORIG64,-0.005549639463424683,0.0012044161558151245,-0.006754055619239807,0.4678308069705963,0.061986044049263,0.5891390442848206,0.28273478150367737,0.09361731261014938,0.6803445816040039,
11,1,0,OUT,0.8,GL_RAND64,-0.0058467090129852295,0.0008770525455474854,-0.006723761558532715,0.4692445397377014,0.06725425273180008,1.4655877351760864,0.28649279475212097,0.09699925035238266,1.5749274492263794,53.0
11,1,0,IN,0.1,OP,-0.00022909045219421387,0.04759310185909271,0.047822192311286926,0.4245172441005707,0.3127264976501465,0.0,0.0,0.0,0.0,
11,1,0,IN,0.1,GL_ORIG64,-0.005549639463424683,0.04748046398162842,0.0530301034450531,0.4666280448436737,0.04254360496997833,0.6179267168045044,0.33493131399154663,0.1240232065320015,0.6577605605125427,
11,1,0,IN,0.1,GL_RAND64,-0.0058467090129852295,0.0474780797958374,0.05332478880882263,0.46655943989753723,0.03874058648943901,1.3515501022338867,0.33914175629615784,0.12340118736028671,1.5755462646484375,53.0
11,1,0,IN,0.2,OP,-0.00022909045219421387,0.04773689806461334,0.047965988516807556,0.42388734221458435,0.3100190758705139,0.0,0.0,0.0,0.0,
11,1,0,IN,0.2,GL_ORIG64,-0.005549639463424683,0.0476270467042923,0.05317668616771698,0.4658603072166443,0.043408848345279694,0.6141970157623291,0.33106115460395813,0.12405867874622345,0.6625731587409973,
11,1,0,IN,0.2,GL_RAND64,-0.0058467090129852295,0.047619372606277466,0.053466081619262695,0.4657965898513794,0.04023914411664009,1.353569507598877,0.33533743023872375,0.12343557924032211,1.575924038887024,53.0
11,1,0,IN,0.4,OP,-0.00022909045219421387,0.04839630424976349,0.0486253947019577,0.3748002350330353,0.29321298003196716,0.0,0.0,0.0,0.0,
11,1,0,IN,0.4,GL_ORIG64,-0.005549639463424683,0.048166707158088684,0.05371634662151337,0.41003674268722534,0.04095431789755821,0.6014353632926941,0.3092670738697052,0.12223014235496521,0.690170407295227,
11,1,0,IN,0.4,GL_RAND64,-0.0058467090129852295,0.04815991222858429,0.05400662124156952,0.41000086069107056,0.0389641709625721,1.3708182573318481,0.3137699365615845,0.12179728597402573,1.575722575187683,53.0
11,1,0,IN,0.6,OP,-0.00022909045219421387,0.04866485297679901,0.048893943428993225,0.3615497946739197,0.28997859358787537,0.0,0.0,0.0,0.0,
11,1,0,IN,0.6,GL_ORIG64,-0.005549639463424683,0.048350051045417786,0.05389969050884247,0.39350542426109314,0.04455591365695,0.6078877449035645,0.3035973906517029,0.12536126375198364,0.6798498630523682,
11,1,0,IN,0.6,GL_RAND64,-0.0058467090129852295,0.04834108054637909,0.05418778955936432,0.3934420943260193,0.04289787635207176,1.380082607269287,0.30833691358566284,0.12529486417770386,1.575903058052063,53.0
11,1,0,IN,0.8,OP,-0.00022909045219421387,0.04189743101596832,0.04212652146816254,0.6286020278930664,0.3453786075115204,0.0,0.0,0.0,0.0,
11,1,0,IN,0.8,GL_ORIG64,-0.005549639463424683,0.04059991240501404,0.04614955186843872,0.6769980192184448,0.06502103805541992,0.6879310011863708,0.3634997308254242,0.1123746931552887,0.6606873273849487,
11,1,0,IN,0.8,GL_RAND64,-0.0058467090129852295,0.040624648332595825,0.046471357345581055,0.676123857498169,0.0634598359465599,1.5073076486587524,0.3722175061702728,0.1133614033460617,1.5766314268112183,53.0
12,1,0,OUT,0.1,OP,0.005591556429862976,0.006131961941719055,-0.0005404055118560791,0.2306012660264969,0.23617583513259888,0.0,0.0,0.0,0.0,
12,1,0,OUT,0.1,GL_ORIG64,-0.0015321969985961914,-0.0008376985788345337,-0.0006944984197616577,0.24896886944770813,0.051246482878923416,0.5051026344299316,0.2358575463294983,0.07547850906848907,0.6037081480026245,
12,1,0,OUT,0.1,GL_RAND64,-0.0018405914306640625,-0.0010908544063568115,-0.000749737024307251,0.24954509735107422,0.05687592551112175,1.3811026811599731,0.24166110157966614,0.07827641069889069,1.569305658340454,54.0
12,1,0,OUT,0.2,OP,0.005591556429862976,0.006632775068283081,-0.001041218638420105,0.23310120403766632,0.2375384122133255,0.0,0.0,0.0,0.0,
12,1,0,OUT,0.2,GL_ORIG64,-0.0015321969985961914,-0.0001949518918991089,-0.0013372451066970825,0.25154849886894226,0.052327316254377365,0.5070972442626953,0.2370874285697937,0.07596895843744278,0.6232699751853943,
12,1,0,OUT,0.2,GL_RAND64,-0.0018405914306640625,-0.0004223734140396118,-0.0014182180166244507,0.25208014249801636,0.0577714778482914,1.3801175355911255,0.24285617470741272,0.07866624742746353,1.5692317485809326,54.0
12,1,0,OUT,0.4,OP,0.005591556429862976,0.010390669107437134,-0.004799112677574158,0.2427203506231308,0.2400262951850891,0.0,0.0,0.0,0.0,
12,1,0,OUT,0.4,GL_ORIG64,-0.0015321969985961914,0.00431610643863678,-0.005848303437232971,0.26214608550071716,0.05443330854177475,0.5089367032051086,0.23924227058887482,0.07710669189691544,0.6502386331558228,
12,1,0,OUT,0.4,GL_RAND64,-0.0018405914306640625,0.004093840718269348,-0.005934432148933411,0.2626502513885498,0.059810835868120193,1.3774001598358154,0.24495981633663177,0.07980664819478989,1.568554162979126,54.0
12,1,0,OUT,0.6,OP,0.005591556429862976,0.016993790864944458,-0.011402234435081482,0.2615746259689331,0.24462996423244476,0.0,0.0,0.0,0.0,
12,1,0,OUT,0.6,GL_ORIG64,-0.0015321969985961914,0.012324556708335876,-0.013856753706932068,0.28311794996261597,0.055290065705776215,0.5103552937507629,0.24443179368972778,0.07896368950605392,0.6347748637199402,
12,1,0,OUT,0.6,GL_RAND64,-0.0018405914306640625,0.012164101004600525,-0.014004692435264587,0.2835344076156616,0.06088491901755333,1.3700720071792603,0.24990388751029968,0.08152499794960022,1.5683870315551758,54.0
12,1,0,OUT,0.8,OP,0.005591556429862976,0.03148762881755829,-0.025896072387695312,0.11813104152679443,0.19707849621772766,0.0,0.0,0.0,0.0,
12,1,0,OUT,0.8,GL_ORIG64,-0.0015321969985961914,0.028783127665519714,-0.030315324664115906,0.08400945365428925,0.05704902857542038,0.49381786584854126,0.1866675615310669,0.08322679251432419,0.6201995015144348,
12,1,0,OUT,0.8,GL_RAND64,-0.0018405914306640625,0.028767630457878113,-0.030608221888542175,0.08439676463603973,0.05946825444698334,1.4086501598358154,0.19361773133277893,0.08555293083190918,1.5680904388427734,54.0
12,1,0,IN,0.1,OP,0.005591556429862976,0.04876686632633209,0.043175309896469116,0.17190983891487122,0.23175224661827087,0.0,0.0,0.0,0.0,
12,1,0,IN,0.1,GL_ORIG64,-0.0015321969985961914,0.048620983958244324,0.050153180956840515,0.14533212780952454,0.09228472411632538,0.5389614701271057,0.20886538922786713,0.1131894513964653,0.5851073265075684,
12,1,0,IN,0.1,GL_RAND64,-0.0018405914306640625,0.048576027154922485,0.05041661858558655,0.1479407548904419,0.09611272811889648,1.4404383897781372,0.21679943799972534,0.11854222416877747,1.5701178312301636,54.0
12,1,0,IN,0.2,OP,0.005591556429862976,0.049586281180381775,0.0439947247505188,0.15716591477394104,0.22519998252391815,0.0,0.0,0.0,0.0,
12,1,0,IN,0.2,GL_ORIG64,-0.0015321969985961914,0.049386247992515564,0.050918444991111755,0.1221558153629303,0.09581000357866287,0.521963357925415,0.19919781386852264,0.10494634509086609,0.5976384282112122,
12,1,0,IN,0.2,GL_RAND64,-0.0018405914306640625,0.04930990934371948,0.051150500774383545,0.12486188113689423,0.0994441956281662,1.4427425861358643,0.20799925923347473,0.1117023155093193,1.5706140995025635,54.0
12,1,0,IN,0.4,OP,0.005591556429862976,0.04896678030490875,0.043375223875045776,0.13034270703792572,0.22107692062854767,0.0,0.0,0.0,0.0,
12,1,0,IN,0.4,GL_ORIG64,-0.0015321969985961914,0.04818864166736603,0.04972083866596222,0.09735355526208878,0.07489946484565735,0.5229977965354919,0.2076641321182251,0.09091676026582718,0.6214922666549683,
12,1,0,IN,0.4,GL_RAND64,-0.0018405914306640625,0.04809848964214325,0.04993908107280731,0.09836676716804504,0.07751234620809555,1.430444359779358,0.21508409082889557,0.09410443156957626,1.570812702178955,54.0
12,1,0,IN,0.6,OP,0.005591556429862976,0.04407341778278351,0.03848186135292053,0.11078799515962601,0.20687824487686157,0.0,0.0,0.0,0.0,
12,1,0,IN,0.6,GL_ORIG64,-0.0015321969985961914,0.04179851710796356,0.04333071410655975,0.07993388921022415,0.058074671775102615,0.5108163356781006,0.19866815209388733,0.08388682454824448,0.61658775806427,
12,1,0,IN,0.6,GL_RAND64,-0.0018405914306640625,0.04163442552089691,0.043475016951560974,0.08093574643135071,0.05991414189338684,1.4358676671981812,0.20642785727977753,0.08664726465940475,1.5704092979431152,54.0
12,1,0,IN,0.8,OP,0.005591556429862976,0.029942765831947327,0.02435120940208435,0.28537148237228394,0.249067023396492,0.0,0.0,0.0,0.0,
12,1,0,IN,0.8,GL_ORIG64,-0.0015321969985961914,0.025522783398628235,0.027054980397224426,0.3076130151748657,0.05775608867406845,0.5169798731803894,0.24885772168636322,0.08499377220869064,0.6209293603897095,
12,1,0,IN,0.8,GL_RAND64,-0.0018405914306640625,0.02525731921195984,0.0270979106426239,0.30804288387298584,0.0631277933716774,1.3777152299880981,0.2546040713787079,0.08799340575933456,1.5719188451766968,54.0
13,1,0,OUT,0.1,OP,-0.04991491138935089,-0.05151192098855972,0.0015970095992088318,0.08684272319078445,0.19925686717033386,0.0,0.0,0.0,0.0,
13,1,0,OUT,0.1,GL_ORIG64,-0.06347669661045074,-0.06494923681020737,0.0014725401997566223,0.09649290144443512,0.08709104359149933,0.510791003704071,0.17431749403476715,0.08246320486068726,0.7157332301139832,
13,1,0,OUT,0.1,GL_RAND64,-0.06397077441215515,-0.06543219089508057,0.001461416482925415,0.10016871988773346,0.09032578021287918,1.5145286321640015,0.1857561320066452,0.08617325872182846,1.5733429193496704,55.0
13,1,0,OUT,0.2,OP,-0.04991491138935089,-0.05211992561817169,0.0022050142288208008,0.08796748518943787,0.19948334991931915,0.0,0.0,0.0,0.0,
13,1,0,OUT,0.2,GL_ORIG64,-0.06347669661045074,-0.0653287023305893,0.0018520057201385498,0.09715481847524643,0.08727683126926422,0.5111810564994812,0.1744668185710907,0.08289995789527893,0.7277223467826843,
13,1,0,OUT,0.2,GL_RAND64,-0.06397077441215515,-0.06578462570905685,0.0018138512969017029,0.10084963589906693,0.09049298614263535,1.515000343322754,0.18590125441551208,0.08660299330949783,1.573595643043518,55.0
13,1,0,OUT,0.4,OP,-0.04991491138935089,-0.05259820818901062,0.002683296799659729,0.08917532116174698,0.19978313148021698,0.0,0.0,0.0,0.0,
13,1,0,OUT,0.4,GL_ORIG64,-0.06347669661045074,-0.06572747230529785,0.002250775694847107,0.09780663251876831,0.08752195537090302,0.5115333795547485,0.1746540367603302,0.08339300006628036,0.7485117316246033,
13,1,0,OUT,0.4,GL_RAND64,-0.06397077441215515,-0.06613630801439285,0.0021655336022377014,0.10149619728326797,0.0907287523150444,1.5151760578155518,0.18608079850673676,0.08706401288509369,1.575310230255127,55.0
13,1,0,OUT,0.6,OP,-0.04991491138935089,-0.052257657051086426,0.0023427456617355347,0.12969018518924713,0.2128438502550125,0.0,0.0,0.0,0.0,
13,1,0,OUT,0.6,GL_ORIG64,-0.06347669661045074,-0.06482948362827301,0.0013527870178222656,0.13180387020111084,0.09818494319915771,0.5372493863105774,0.1824434995651245,0.08489446341991425,0.7381017208099365,
13,1,0,OUT,0.6,GL_RAND64,-0.06397077441215515,-0.06526373326778412,0.0012929588556289673,0.1338246464729309,0.097860187292099,1.5230103731155396,0.19370780885219574,0.08810870349407196,1.5755964517593384,55.0
13,1,0,OUT,0.8,OP,-0.04991491138935089,-0.023411035537719727,-0.026503875851631165,0.09727510809898376,0.1986514925956726,0.0,0.0,0.0,0.0,
13,1,0,OUT,0.8,GL_ORIG64,-0.06347669661045074,-0.030793800950050354,-0.03268289566040039,0.10794951766729355,0.09346599876880646,0.5081042051315308,0.16925352811813354,0.08283524960279465,0.7008962631225586,
13,1,0,OUT,0.8,GL_RAND64,-0.06397077441215515,-0.031144961714744568,-0.032825812697410583,0.11120866984128952,0.09324164688587189,1.5340601205825806,0.18223820626735687,0.0867077112197876,1.5741546154022217,55.0
13,1,0,IN,0.1,OP,-0.04991491138935089,0.050268083810806274,0.10018299520015717,0.18369364738464355,0.25919392704963684,0.0,0.0,0.0,0.0,
13,1,0,IN,0.1,GL_ORIG64,-0.06347669661045074,0.05001614987850189,0.11349284648895264,0.22506053745746613,0.061306413263082504,0.5761562585830688,0.25806182622909546,0.14154158532619476,0.6838781237602234,
13,1,0,IN,0.1,GL_RAND64,-0.06397077441215515,0.05000331997871399,0.11397409439086914,0.22596094012260437,0.0601029247045517,1.4717990159988403,0.26444655656814575,0.14358831942081451,1.574639916419983,55.0
13,1,0,IN,0.2,OP,-0.04991491138935089,0.05257056653499603,0.10248547792434692,0.18127773702144623,0.24046160280704498,0.0,0.0,0.0,0.0,
13,1,0,IN,0.2,GL_ORIG64,-0.06347669661045074,0.05221793055534363,0.11569462716579437,0.18849386274814606,0.06310627609491348,0.5584635734558105,0.23436756432056427,0.1392272561788559,0.7064563632011414,
13,1,0,IN,0.2,GL_RAND64,-0.06397077441215515,0.05216747522354126,0.11613824963569641,0.1893739551305771,0.06433723866939545,1.4514600038528442,0.24236713349819183,0.14226248860359192,1.5751553773880005,55.0
13,1,0,IN,0.4,OP,-0.04991491138935089,0.05429545044898987,0.10421036183834076,0.19326648116111755,0.2408927083015442,0.0,0.0,0.0,0.0,
13,1,0,IN,0.4,GL_ORIG64,-0.06347669661045074,0.05389188230037689,0.11736857891082764,0.18167370557785034,0.07223517447710037,0.5651599764823914,0.23042169213294983,0.14528468251228333,0.7044790387153625,
13,1,0,IN,0.4,GL_RAND64,-0.06397077441215515,0.05379225313663483,0.11776302754878998,0.18287494778633118,0.074849434196949,1.4593099355697632,0.2380392700433731,0.14832456409931183,1.5767624378204346,55.0
13,1,0,IN,0.6,OP,-0.04991491138935089,0.05500428378582001,0.1049191951751709,0.39015474915504456,0.5001716017723083,0.0,0.0,0.0,0.0,
13,1,0,IN,0.6,GL_ORIG64,-0.06347669661045074,0.05375939607620239,0.11723609268665314,0.38140299916267395,0.2661912143230438,1.0129687786102295,0.38416191935539246,0.18125122785568237,0.7002573013305664,
13,1,0,IN,0.6,GL_RAND64,-0.06397077441215515,0.05366252362728119,0.11763329803943634,0.38027018308639526,0.26501837372779846,1.6059596538543701,0.3861314356327057,0.18095485866069794,1.5755107402801514,55.0
13,1,0,IN,0.8,OP,-0.04991491138935089,0.02510140836238861,0.0750163197517395,0.10819176584482193,0.2093706876039505,0.0,0.0,0.0,0.0,
13,1,0,IN,0.8,GL_ORIG64,-0.06347669661045074,0.01869836449623108,0.08217506110668182,0.10409709811210632,0.04589036852121353,0.5310361385345459,0.2043839395046234,0.0946173220872879,0.6970717310905457,
13,1,0,IN,0.8,GL_RAND64,-0.06397077441215515,0.018561825156211853,0.082532599568367,0.10713887214660645,0.07641129940748215,1.419388771057129,0.2089255005121231,0.09664177149534225,1.5769039392471313,55.0
14,1,1,OUT,0.1,OP,0.16536441445350647,0.06363792717456818,0.1017264872789383,0.12126518785953522,0.1880219727754593,0.0,0.0,0.0,0.0,
14,1,1,OUT,0.1,GL_ORIG64,0.17435406148433685,0.0719023048877716,0.10245175659656525,0.10913152247667313,0.05896853655576706,0.48579975962638855,0.17577767372131348,0.06050559878349304,0.6009861826896667,
14,1,1,OUT,0.1,GL_RAND64,0.17567144334316254,0.07315081357955933,0.10252062976360321,0.11049558222293854,0.06465435028076172,1.430281639099121,0.18568766117095947,0.0659724771976471,1.5718148946762085,56.0
14,1,1,OUT,0.2,OP,0.16536441445350647,-0.018050916492938995,0.18341533094644547,0.15524142980575562,0.20074895024299622,0.0,0.0,0.0,0.0,
14,1,1,OUT,0.2,GL_ORIG64,0.17435406148433685,-0.011427819728851318,0.18578188121318817,0.13898319005966187,0.07428018003702164,0.4995993673801422,0.18277041614055634,0.0711134523153305,0.6216613054275513,
14,1,1,OUT,0.2,GL_RAND64,0.17567144334316254,-0.010151296854019165,0.1858227401971817,0.14040301740169525,0.07893409579992294,1.4329349994659424,0.19285723567008972,0.07728185504674911,1.5730640888214111,56.0
14,1,1,OUT,0.4,OP,0.16536441445350647,-0.15342682600021362,0.3187912404537201,0.12827537953853607,0.2088269591331482,0.0,0.0,0.0,0.0,
14,1,1,OUT,0.4,GL_ORIG64,0.17435406148433685,-0.14985045790672302,0.3242045193910599,0.1050531342625618,0.06984265148639679,0.508453905582428,0.19634798169136047,0.07277099043130875,0.6081799268722534,
14,1,1,OUT,0.4,GL_RAND64,0.17567144334316254,-0.14935758709907532,0.32502903044223785,0.10796717554330826,0.07523592561483383,1.41587495803833,0.20346787571907043,0.07760272920131683,1.5711519718170166,56.0
14,1,1,OUT,0.6,OP,0.16536441445350647,-0.21861939132213593,0.3839838057756424,0.21437790989875793,0.23048341274261475,0.0,0.0,0.0,0.0,
14,1,1,OUT,0.6,GL_ORIG64,0.17435406148433685,-0.21656794846057892,0.39092200994491577,0.18980690836906433,0.04405340179800987,0.5655615925788879,0.23033852875232697,0.11282951384782791,0.5952667593955994,
